compound_id,smiles
ZINC000085591563,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
ZINC000085594035,CC(=O)O[C@@H]1C(=O)C2=C(C(=O)C[C@@H]3C(C)(C)[C@@H](O)CC[C@]23C)[C@]2(C)C(=O)C[C@H]([C@H](C)CC(=O)C[C@@H](C)C(=O)O)[C@@]12C
ZINC000085643500,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)cc1
ZINC000085643559,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O
ZINC000085643739,O=C(/C=C/c1ccc(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2OC[C@](O)(CO)[C@H]2O)cc1)c1ccc(O)cc1O
ZINC000085644093,O=C(/C=C/c1ccc(O)cc1)O[C@H]1[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc23)O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000085645849,CC(=O)CCc1ccc(O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc1
ZINC000085668113,C/C1=C/CC/C(C)=C/C[C@@]2(C(C)C)CC[C@@](C)(O2)[C@H](O)CC1
ZINC000085812132,COc1cc2c(c(OC)c1OC)-c1c(cc(O)c(OC)c1OC)C[C@H](C)[C@](C)(O)[C@H]2OC(=O)c1ccccc1
ZINC000085812140,COc1cc2c(c(OC)c1OC)-c1c(cc(O)c(OC)c1OC)C[C@H](C)[C@](C)(O)[C@@H]2OC(=O)c1ccccc1
ZINC000085836416,CCCCCCCCCCCCCCCC(=O)NCc1cccc(OC)c1
ZINC000085880654,CCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@H](O)C[C@H](O)CCCCCCCCCCCCC2=C[C@H](C)OC2=O)O1
ZINC000085881029,CCO[C@@H]1C=C[C@H](OC(=O)c2ccccc2)[C@H](O)[C@]1(O)COC(=O)c1ccccc1
ZINC000085881057,CC(=O)O[C@@H]1[C@H](OC(=O)c2ccccc2)C=C[C@H](O)[C@]1(O)COC(=O)c1ccccc1
ZINC000085885005,C[C@H]1CC[C@@H]2[C@H](C)[C@@H]3CC[C@@H]4[C@H](C[C@@H]5[C@@H]4CC(=O)[C@H]4C[C@@H](O)CC[C@@]45C)[C@@H]3CN2C1
ZINC000085909641,C=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C/OC)C(=O)OC
ZINC000085989498,C/C=C(\C)C(=O)O[C@@H]1[C@H](OC(=O)CC(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C
ZINC000085989506,C/C=C(\C)C(=O)O[C@H]1[C@@H](OC(=O)CC(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C
ZINC000085997240,COc1cc2c(cc1O)-c1c(OC)c(O)cc3c1[C@H](C2)NCC3
ZINC000086004836,C[C@]12C[C@H](O)[C@H](O)C[C@@H]1C(=O)C=C1[C@@H]2CC[C@@]2(C)C(=O)CC[C@@]12O
ZINC000086004844,C[C@]12CC[C@H]3C(=CC(=O)[C@H]4C[C@@H](O)[C@@H](O)C[C@@]43C)[C@]1(O)CCC2=O
ZINC000086024352,COC1=C(C)C(=O)O[C@]12C(=O)C(C)=C1CCCCN3[C@H]([C@@H]4C[C@@H](C)C(=O)O4)CC[C@]132
ZINC000087493233,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@](O)(CO)[C@H]2CC(=O)[C@@](C)(O)[C@@H]2C1
ZINC000090733844,Cn1c2[n+](c(=O)c3ccccc31)CC[C@H]1c3ccccc3N[C@H]21
ZINC000090733845,Cn1c2[n+](c(=O)c3ccccc31)CC[C@H]1c3ccccc3N[C@@H]21
ZINC000090733847,Cn1c2[n+](c(=O)c3ccccc31)CC[C@@H]1c3ccccc3N[C@H]21
ZINC000090733848,Cn1c2[n+](c(=O)c3ccccc31)CC[C@@H]1c3ccccc3N[C@@H]21
ZINC000095099608,COc1c(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O
ZINC000095548971,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C
ZINC000095561079,C[C@@H](CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O
ZINC000095561377,C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O
ZINC000095561378,C[C@@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O
ZINC000095575487,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)O[C@H](OC)C[C@H]12
ZINC000095607411,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(=O)c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)C2
ZINC000095607708,C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C
ZINC000095614842,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12
ZINC000095614874,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC000095615728,O=C1OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O
ZINC000095616643,CC(=O)O[C@H]1[C@H]2[C@H]([C@@H]3[C@@H](OC(C)=O)[C@@H]4[C@H]([C@H](C)C=C5OC(=O)[C@@](C)(O)[C@@]54C)[C@@]3(C)[C@H]1OC(C)=O)[C@@H](O)C(=O)[C@H]1C[C@@H]3O[C@@H]3[C@H](OC(C)=O)[C@@]12C
ZINC000095616667,CC(=O)O[C@H]1[C@H]2[C@H]([C@@H]3[C@@H](O)[C@@H]4[C@H]([C@H](C)C=C5OC(=O)[C@@](C)(O)[C@@]54C)[C@@]3(C)[C@H]1OC(C)=O)[C@@H](O)C(=O)[C@H]1C[C@@H]3O[C@@H]3[C@H](OC(C)=O)[C@@]12C
ZINC000095618008,C/C=C(\CC[C@@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)C
ZINC000095669885,O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
ZINC000095831724,COc1cc(C[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O
ZINC000095831725,COc1cc(C[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O
ZINC000095850257,O=c1c(O)cc([C@@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc2c([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)cc(O)c(O)c12
ZINC000095859735,CCN1C[C@@]2(COC)[C@H]3[C@@H](OC)[C@H]4[C@@H]1[C@]3([C@@H](OC)C[C@H]2OC(C)=O)[C@@H]1C[C@]2(O)[C@@H](OC)[C@H](O)[C@@]4(OC(C)=O)[C@H]1[C@H]2OC(=O)c1ccccc1
ZINC000095859740,COC[C@@]12CC[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](O)([C@@H]([C@H](OC)[C@H]13)[C@H]4N(C)C2)[C@H]5[C@H]6OC(=O)c1ccccc1
ZINC000095909420,COc1cc(C)c2c(=O)cc(C[C@@H](C)O)oc2c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1
ZINC000095909561,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c12
ZINC000095910618,COc1cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c(CC=C(C)C)c1OC
ZINC000095910858,CC1(C)CC[C@]2(C(=O)O)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000095911433,C=C1C(=O)O[C@@H]2[C@H]3C(C)=C[C@@H](O)[C@H]3[C@@](O)(CCl)C[C@@H](O)[C@@H]12
ZINC000095912480,COc1cc(-c2oc3cc(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
ZINC000095913335,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
ZINC000095914171,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(COC(=O)SC)=C[C@H](O)[C@H]12
ZINC000095914172,CSC(=O)OCC1=C[C@H](O)[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12
ZINC000095914279,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O
ZINC000096006086,O=c1cc(O)oc2ccccc12
ZINC000096023581,C=C1C(=O)O[C@H]2C[C@@]3(C)O[C@@H]3CC[C@@]3(C)O[C@H]3C[C@H]12
ZINC000096023730,C=C(CO)[C@@H]1CC[C@H]2[C@]3(C)CC[C@H]([C@H](C)CC/C=C(\C)C=O)[C@@]3(C)CC[C@]23C[C@]13CCC(=O)OC
ZINC000096023873,O=C(/C=C/c1ccccc1)O[C@@H]1[C@@H]2O[C@]2(CO)[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C[C@@H]12
ZINC000096085336,C=C1C(=O)O[C@@H]2CC(C)=C([C@H](C)CCCOC(C)=O)[C@@H](O)[C@H]12
ZINC000096085540,O=C(O[C@@H]1[C@@H](O)[C@H](Oc2cc(O)c(C(=O)CCc3ccccc3)c(O)c2)O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]21)c1cc(O)c(O)c(O)c1
ZINC000096086358,CC(=O)O[C@@H]1C[C@@]23C[C@@]24CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]4CC[C@H]3[C@]2(C)C[C@@H]3O[C@]4(C[C@@H](C)[C@@H]3[C@@]12C)OC[C@@]1(C)O[C@@H]41
ZINC000096086360,CC(=O)O[C@@H]1C[C@@]23C[C@@]24CC[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]4CC[C@H]3[C@]2(C)[C@@H](O)[C@@]34O[C@H](C(C)(C)O)[C@@H](C[C@@H](C)[C@@H]3[C@@]12C)O4
ZINC000096282632,CCCCCCCCCCCCCCCCCC(=O)NCc1ccccc1
ZINC000096282633,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCc1cccc(OC)c1
ZINC000096282635,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1cccc(OC)c1
ZINC000096282637,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCc1cccc(OC)c1
ZINC000096319491,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
ZINC000096938758,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c2c1[C@@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)OC)[C@H](c1ccc(O)c(O)c1)O2
ZINC000096938759,COc1cc([C@H]2OC[C@H]3[C@H](c4cc(OC)c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(OC)c4)OC[C@H]23)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000097943290,C=CC[C@H]1/C=C(/C)C[C@@H](C)C[C@@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
ZINC000097950309,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O
ZINC000097957278,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
ZINC000097971596,CC1(C)[C@H](OC(=O)c2ccccc2)CC[C@]2(C)C3=C([C@@H](O)C[C@@H]12)[C@@]1(C)CC[C@@]2(C)CC[C@@](C)(COC(=O)c4ccccc4)C[C@H]2[C@]1(C)CC3
ZINC000097971597,CCN1C[C@]2(COC)CC[C@H](OC)[C@@]34[C@@H]5C[C@@H]6[C@@H](OC)C[C@@](O)([C@H]5[C@H]6O)[C@@H]([C@H](OC)[C@H]23)[C@@H]14
ZINC000097971598,C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
ZINC000097974162,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1C[C@H]1NCCc2cc(O)c(OC)cc21
ZINC000100009111,C/C=C(/C)C(=O)OC(=O)/C(C)=C\C
ZINC000100019156,CCCCCCCCCCCC(=O)C[C@@H](O)S(=O)(=O)O
ZINC000100019158,CCCCCCCCCCCC(=O)C[C@H](O)S(=O)(=O)O
ZINC000100037270,C/C1=C\CC[C@H](C)C(=O)C[C@H](C(C)C)C(=O)C1
ZINC000100038283,C[C@H]1CC[C@H]2[C@H](C)[C@@H]3CC[C@H]4[C@@H]5C[C@@H](O)[C@H]6C[C@@H](O)CC[C@]6(C)[C@H]5C[C@H]4[C@@H]3CN2C1
ZINC000100042059,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1=O
ZINC000100042076,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2
ZINC000100059665,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@]1(C(=O)O)C[C@@H](O)[C@@H](O)[C@H](O)C1
ZINC000100063495,C=C1[C@@H](O)[C@@]2(O)OC[C@@]34[C@@H](C[C@H]5C(C)=CC(=O)[C@@H](O)[C@]5(C)[C@@H]23)OC(=O)[C@H](O)[C@@]14O
ZINC000100065712,CO[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000100067595,CC1(C)CC[C@@]2(C(=O)O)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)C[C@H](O)[C@H](O)C(CO)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O
ZINC000100069415,O=c1cccc2n1C[C@@H]1C[C@@H]2CN2CCCC[C@@H]12
ZINC000100073528,CCCC(=O)c1c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c1O
ZINC000100073624,C=C1[C@H]2CC[C@@H](C2)[C@@]1(C)CC/C=C(\C)CO
ZINC000100073626,C=C1[C@H]2CC[C@@H](C2)[C@]1(C)CC/C=C(\C)CO
ZINC000100112988,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O
ZINC000100115339,CN1[C@H]2C[C@H](OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000100150596,C1=C2CCCN[C@@H]2[C@H]2C[C@H]1[C@@H]1CCCCN1C2
ZINC000100151998,C=C1CC[C@H]2[C@@H](/C=C(/C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@@H]1OC(C)=O)C2(C)C
ZINC000100152349,CC(C)=C1C/C=C(/C)CC/C=C(/C)CC1=O
ZINC000100152478,COc1cc2ccnc3cc[nH]c(c1OC)c23
ZINC000100211043,C1=C2CCCN[C@@H]2[C@H]2C[C@H]1[C@H]1CCCCN1C2
ZINC000100371326,Cc1c(C(=O)NCCO)[n+](=O)c2ccccc2n1O
ZINC000100383069,CC1(C)[C@H]2O[C@H]2[C@H]2[C@](C)(O)[C@@H]3CC[C@@H]4[C@@H](O)[C@@]3(C[C@@H](O)[C@@]21O)C[C@@]4(C)O
ZINC000100473142,C1=C2CCCN[C@H]2[C@H]2C[C@H]1[C@H]1CCCCN1C2
ZINC000100646462,C=C1[C@H]2CC[C@@H](C2)[C@@]1(C)CC/C=C(/C)CO
ZINC000100646463,C=C1[C@H]2CC[C@@H](C2)[C@]1(C)CC/C=C(/C)CO
ZINC000100778903,C[C@]12C=Cc3occc3[C@@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](O)(CO)C3
ZINC000100822590,COc1ccc(C[C@@H]2c3cc(Oc4cc(C[C@H]5c6cc(O)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1
ZINC000100822831,COc1ccc(C[C@@H]2c3cc(Oc4cc(C[C@H]5c6cc(OC)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1
ZINC000100826091,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
ZINC000100898573,C/C1=C\C(=O)c2c(C)coc2C/C(C)=C/CC1
ZINC000101485632,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@H]1C3
ZINC000101658547,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C4=O)C3=O
ZINC000101927781,CC[C@H]1C[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13
ZINC000102922608,COC(=O)C1=CO[C@H]2O[C@H]3C[C@H]1[C@H]2[C@H](C)O3
ZINC000103540111,CCC(=O)C1=C(O)C(C)(C)C(O)=C(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)C1=O
ZINC000104781608,C[C@@H]1CCCC2=CC(=O)[C@@H]3[C@H](C3(C)C)[C@]21C
ZINC000104937488,Cc1cccc2c3c(ccc12)C(=O)C1=C(OC[C@H]1C)C3=O
ZINC000105461557,C=C[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1c2cc(O)c(O)cc2CCN1C(C)=O
ZINC000105692605,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@@H]5OC(=O)[C@]3(O[C@H]3OC(=O)[C@H](O)[C@@]34[C@H](C(C)(C)C)[C@H]5O)[C@]21O
ZINC000105824198,COc1ccc([C@H]2OC[C@@H]3[C@H](c4ccc(OC)c(O)c4)OC[C@H]23)cc1O
ZINC000110424093,O=S(=O)(O)O/N=C(\Cc1ccccc1)S[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O
ZINC000110424097,O=S(=O)(O)O/N=C(\Cc1ccccc1)S[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000111854180,C=C[C@@]12CN(C)[C@H]3[C@@H]4CO[C@H](C[C@H]41)[C@]1(C(=O)Nc4ccccc41)[C@H]32
ZINC000135992554,Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C4
ZINC000136695995,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CN2
ZINC000136833951,C[C@@]1(O)C[C@@]23CC[C@@H]4[C@@]5(C)CCC[C@@]4(COC5=O)[C@@H]2CC[C@H]1C3
ZINC000137765506,COc1cc(-c2c(C)cc(O)cc2O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)oc(=O)c1
ZINC000137765608,COc1cc(-c2c(C)cc(O)cc2O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)oc(=O)c1
ZINC000138007124,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(COC(C)=O)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C
ZINC000138254149,CCO[C@@H]1C=C[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@]1(O)COC(=O)c1ccccc1
ZINC000139154707,COC(=O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000139275507,C=C1[C@@H]2CC(=O)O[C@@H]3C[C@H]4C(C)=CC(=O)[C@@H](O)[C@]4(C)[C@H]4[C@](O)(OC[C@@]234)[C@@H]1O
ZINC000139674745,CC(=O)CCc1ccc(O[C@@H]2O[C@H](COC(=O)/C=C/c3ccccc3)[C@@H](O)[C@H](O)[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc1
ZINC000139712128,C=C(C)[C@H]1CC[C@@]2(C)C[C@H]1c1c(O)c3c(c(CC=C(C)C)c1O2)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O
ZINC000140382763,OC[C@H]1O[C@@H](Oc2cc(O)ccc2/C=C/c2cc(O)cc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000141355999,COc1ccc([C@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@@H]2CO)cc1O
ZINC000141426236,C=C1C(=O)[C@@]23[C@@H](OC(C)=O)[C@H]1CC[C@H]2[C@]1(C)CCC(=O)C(C)(C)[C@H]1C[C@H]3O
ZINC000141487533,C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2CC[C@@]1(O)C3
ZINC000141487735,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2CC[C@@]1(O)C3
ZINC000141487916,C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@@]1(O)C3
ZINC000141488104,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@@]1(O)C3
ZINC000144199836,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
ZINC000145917818,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccc(O)cc4)[C@H]3C[C@]21O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O
ZINC000149090119,CCO[C@H]1C[C@@H]2C(C(=O)OC)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@H](C)O1
